Timestamp,Current,MVoltage,Sl1Voltage,Sl2Voltage,Sl3Voltage,Sl4Voltage
1481837342.27,0.0300445556641,3.21467578125,3.21352148438,3.21740234375,3.21731640625,-1.0
1481837343.27,0.0350036621094,3.21467382813,3.21352539063,3.217390625,3.21730664062,-1.0
1481837344.21,0.0416793823242,3.21466210937,3.21352148438,3.217375,3.21731835938,-1.0
1481837345.21,0.043586730957,3.2146953125,3.2135234375,3.21738867188,3.21730859375,-1.0
1481837346.2,0.0283279418945,3.21468164063,3.21352734375,3.21739257813,3.2173125,-1.0
1481837347.19,0.0672378540039,3.21469726562,3.21352734375,3.21738085937,3.21731445313,-1.0
1481837348.22,0.0582733154297,3.2146796875,3.21351953125,3.21737695313,3.21731054688,-1.0
1481837349.22,0.049690246582,3.21469140625,3.21352539063,3.21739257813,3.21731054688,-1.0
1481837350.53,0.0348129272461,3.21468945313,3.2135234375,3.21738085937,3.21731445313,-1.0
1481837351.47,0.0477828979492,3.21469726562,3.21353320312,3.21738476562,3.21731640625,-1.0
1481837352.47,0.0338592529297,3.214671875,3.21352929687,3.217390625,3.21731835938,-1.0
1481837353.47,0.0485458374023,3.2146875,3.21352734375,3.21739453125,3.21731445313,-1.0
1481837354.48,0.0205078125,3.21468164063,3.21353125,3.217390625,3.21730859375,-1.0
1481837355.48,0.0407257080078,3.21467773437,3.21352734375,3.21737890625,3.21731445313,-1.0
1481837356.47,0.0554122924805,3.21469726562,3.21352929687,3.21738476562,3.21731835938,-1.0
1481837357.48,0.0206985473633,3.2146796875,3.21352929687,3.21739648438,3.21731445313,-1.0
1481837358.54,0.0464477539062,3.2146875,3.21353320312,3.21739648438,3.21731445313,-1.0
1481837359.48,0.0472106933594,3.21469140625,3.21352929687,3.21740820313,3.21731835938,-1.0
1481837360.48,0.0720062255859,3.21468945313,3.21353125,3.21739257813,3.2173203125,-1.0
1481837361.52,0.0603713989258,3.21470898438,3.21352539063,3.217390625,3.2173125,-1.0
1481837362.52,0.0367202758789,3.21469140625,3.21353515625,3.21739257813,3.21732421875,-1.0
1481837363.52,0.0512161254883,3.2146796875,3.21353125,3.2173984375,3.21732421875,-1.0
1481837364.52,0.040153503418,3.21467773437,3.2135390625,3.2173984375,3.21732226563,-1.0
1481837365.58,0.025276184082,3.21469335938,3.2135390625,3.21739257813,3.21731640625,-1.0
1481837366.52,0.03271484375,3.21470117188,3.21353710938,3.2173984375,3.21731445313,-1.0
1481837367.59,0.0441589355469,3.21468945313,3.21353710938,3.21738867188,3.21732421875,-1.0
1481837368.53,0.0248947143555,3.21470898438,3.21353710938,3.21739648438,3.2173203125,-1.0
