Timestamp,Current,MVoltage,Sl1Voltage,Sl2Voltage,Sl3Voltage,Sl4Voltage
1483479812.07,-0.0125732421875,2.98526367187,3.01151953125,3.00786523438,3.01462890625,-1.0
1483479813.12,-0.0186767578125,2.98525585938,3.01149023438,3.00787304687,3.014625,-1.0
1483479814.01,-0.00265502929688,2.98525195313,3.011484375,3.00787304687,3.014625,-1.0
1483479815.01,0.00115966796875,2.9852578125,3.01149023438,3.0078828125,3.01462109375,-1.0
1483479816.12,-0.00227355957031,2.98525390625,3.01150195313,3.00787890625,3.014625,-1.0
1483479817.07,-0.0102844238281,2.98525195313,3.01151367187,3.00788085938,3.01462890625,-1.0
1483479818.31,-0.0253524780273,2.9852578125,3.01153125,3.00787890625,3.01462304688,-1.0
1483479819.31,-0.0131454467773,2.98526171875,3.01152929688,3.00788085938,3.0146328125,-1.0
1483479820.31,-0.0224914550781,2.985265625,3.0114921875,3.007875,3.01462695313,-1.0
1483479821.36,-0.0152435302734,2.98527539063,3.01149609375,3.00788085938,3.01463671875,-1.0
1483479822.31,-0.0186767578125,2.98525976562,3.011484375,3.00787695313,3.0146328125,-1.0
1483479823.31,-0.0211563110352,2.98525976562,3.011515625,3.0078828125,3.01463476562,-1.0
1483479824.25,-0.0242080688477,2.98525195313,3.01149023438,3.00788671875,3.01462890625,-1.0
1483479825.59,-0.0469055175781,2.98526953125,3.01149609375,3.00789453125,3.0146328125,-1.0
1483479826.56,-0.0329818725586,2.985265625,3.01152148438,3.0078828125,3.01462890625,-1.0
1483479827.64,-0.0331726074219,2.98524804688,3.0114921875,3.00788476563,3.01463671875,-1.0
1483479828.56,-0.0228729248047,2.98527734375,3.01152734375,3.00790039063,3.014640625,-1.0
1483479829.57,-0.0356521606445,2.98527929687,3.01150195313,3.00789257812,3.01464257813,-1.0
1483479830.57,-0.0318374633789,2.98527148438,3.01153710937,3.00789648438,3.014640625,-1.0
1483479831.57,-0.0274505615234,2.98528515625,3.01152929688,3.00790039063,3.01463867188,-1.0
1483479832.62,-0.00379943847656,2.98527734375,3.01150390625,3.00789648438,3.014640625,-1.0
1483479833.56,-0.0137176513672,2.98527734375,3.01150585938,3.00789648438,3.01464453125,-1.0
1483479834.51,-0.0186767578125,2.985265625,3.01150390625,3.00789257812,3.0146484375,-1.0
1483479835.73,-0.0135269165039,2.98528320312,3.01154296875,3.0078984375,3.01464257813,-1.0
1483479836.79,-0.0125732421875,2.98527148438,3.01154101563,3.00789453125,3.01465039062,-1.0
1483479837.73,-0.0104751586914,2.98526953125,3.01152539063,3.007890625,3.01464648438,-1.0
1483479838.73,-0.0118103027344,2.9852734375,3.0115234375,3.00790429688,3.01464648438,-1.0
1483479839.73,-0.035270690918,2.98529101563,3.01149804687,3.00790039063,3.01465429687,-1.0
1483479840.74,-0.0242080688477,2.98526953125,3.01152148438,3.00789257812,3.01464453125,-1.0
1483479841.8,-0.0158157348633,2.9852734375,3.01153710937,3.007890625,3.01465625,-1.0
1483479842.74,0.0116500854492,2.98527734375,3.01151953125,3.00790625,3.01465039062,-1.0
1483479843.75,-0.0150527954102,2.98529296875,3.01154296875,3.00789648438,3.01465429687,-1.0
1483479844.67,-0.00971221923828,2.98526953125,3.01154882813,3.00790625,3.01466210938,-1.0
1483479845.74,-0.0200119018555,2.98527539063,3.01153125,3.00790625,3.01465429687,-1.0
1483479846.74,-0.0276412963867,2.98526757813,3.01155859375,3.00790039063,3.01465820313,-1.0
1483479847.74,-0.0308837890625,2.98527929687,3.0115390625,3.00790625,3.0146640625,-1.0
1483479848.74,-0.0182952880859,2.98529296875,3.01151953125,3.00791015625,3.01465625,-1.0
1483479849.78,-0.0223007202148,2.98527539063,3.01154492188,3.00791210937,3.01466210938,-1.0
1483479850.75,-0.0247802734375,2.98529101563,3.01152148438,3.00791015625,3.01466210938,-1.0
